板块code,股票代码,股票名称
801027,600928,西安银行
801027,603323,苏农银行
801027,601528,瑞丰银行
801028,605196,华通线缆
801028,600219,南山铝业
801028,001376,百通能源
801028,000807,云铝股份
801028,600595,中孚实业
801028,000933,神火股份
801028,601068,中铝国际
801028,002532,天山铝业
801028,601600,中国铝业
801028,000612,焦作万方
801028,603115,海星股份
801028,601677,明泰铝业
801028,601388,怡球资源
801028,601702,华峰铝业
801028,002160,常铝股份
801028,002128,电投能源
801028,603876,鼎胜新材
801028,605208,永茂泰  
801028,003038,鑫铂股份
801028,002578,闽发铝业
801028,600361,创新新材
801028,600888,新疆众和
801028,300337,银邦股份
801028,002996,顺博合金
801028,600768,宁波富邦
801028,002379,宏桥控股
801028,002540,亚太科技
801028,002501,利源股份
801028,603612,索通发展
801028,603937,丽岛新材
801028,603978,深圳新星
801028,603989,艾华集团
801028,600615,鑫源智造
801028,002333,罗普斯金
801028,605158,华达新材
801028,002988,豪美新材
801028,300986,志特新材
801028,002182,宝武镁业
801028,603090,宏盛股份
801029,002378,章源钨业
801029,002842,翔鹭钨业
801029,600549,厦门钨业
801029,600468,百利电气
801029,000657,中钨高新
801029,000576,甘化科工
801029,603257,中国瑞林
801029,000969,安泰科技
801029,603993,洛阳钼业
801029,000960,锡业股份
801029,000510,新金路
801029,600259,中稀有色
801029,600397,江钨装备
801029,002155,湖南黄金
801030,300477,ST合纵
801030,002340,格林美
801030,603257,中国瑞林
801030,300221,银禧科技
801030,002738,中矿资源
801030,300409,道氏技术
801030,600980,北矿科技
801030,002645,华宏科技
801030,300618,寒锐钴业
801030,000758,中色股份
801030,000655,金岭矿业
801030,002009,天奇股份
801030,600711,盛屯矿业
801030,000762,西藏矿业
801030,603979,金诚信  
801030,603799,华友钴业
801030,601969,海南矿业
801030,301219,腾远钴业
801030,600490,鹏欣资源
801030,603993,洛阳钼业
801031,301313,凡拓数创
801031,920021,流金科技
801031,300766,每日互动
801031,002528,ST英飞拓
801031,000863,三湘印象
801031,300069,金利华电
801031,300242,佳云科技
801031,600234,科新发展
801031,000620,盈新发展
801031,002131,利欧股份
801031,300405,科隆股份
801031,002723,小崧股份
801031,601579,会稽山  
801031,002290,禾盛新材
801031,603103,横店影视
801031,002400,省广集团
801031,600749,西藏旅游
801031,600228,*ST返利 
801031,600977,中国电影
801031,300688,创业黑马
801031,300291,百纳千成
801031,300528,幸福蓝海
801031,600358,ST联合  
801031,600556,天下秀  
801031,301262,海看股份
801031,601718,际华集团
801031,300027,华谊兄弟
801031,603257,中国瑞林
801031,300860,锋尚文化
801031,600986,浙文互联
801031,300518,新迅达
801031,301316,慧博云通
801031,300063,天龙集团
801031,003032,*ST传智
801031,002654,万润科技
801031,002235,安妮股份
801031,002622,皓宸医疗
801031,300846,首都在线
801031,002122,ST汇洲
801031,300857,协创数据
801031,000839,国安股份
801031,601929,吉视传媒
801031,002195,岩山科技
801031,300792,壹网壹创
801031,600635,大众公用
801031,603399,永杉锂业
801031,603533,掌阅科技
801031,300921,南凌科技
801031,301001,凯淳股份
801031,002712,思美传媒
801031,301551,无线传媒
801031,300329,海伦钢琴
801031,002591,恒大高新
801031,300219,鸿利智汇
801031,301171,易点天下
801031,300703,创源股份
801031,002159,三特索道
801031,600880,博瑞传播
801031,300612,宣亚国际
801031,300299,富春股份
801031,603721,*ST天择 
801031,603602,纵横通信
801031,300560,中富通
801031,600136,ST明诚  
801031,002995,天地在线
801031,002181,粤传媒
801031,300781,因赛集团
801031,002624,完美世界
801031,301486,致尚科技
801031,000978,桂林旅游
801031,300235,方直科技
801031,300418,昆仑万维
801031,000681,视觉中国
801031,603825,ST华扬  
801031,000607,华媒控股
801031,000802,北京文化
801031,301025,读客文化
801031,002752,昇兴股份
801031,002354,天娱数科
801031,300738,奥飞数据
801031,000048,京基智农
801031,300959,线上线下
801031,300071,福石控股
801031,001330,博纳影业
801031,300058,蓝色光标
801031,300426,华智数媒
801031,300987,川网传媒
801031,002739,万达电影
801031,301231,荣信文化
801031,300148,天舟文化
801031,300459,汤姆猫
801031,002799,环球印务
801031,600576,祥源文旅
801031,300556,丝路视觉
801031,300295,三六五网
801031,301382,蜂助手
801031,002905,金逸影视
801031,603598,引力传媒
801031,603888,新华网  
801031,002615,哈尔斯
801031,002264,新华都
801031,002103,广博股份
801031,300494,盛天网络
801031,600738,丽尚国潮
801031,300182,捷成股份
801031,000156,华数传媒
801031,301428,世纪恒通
801031,300043,星辉娱乐
801031,002580,圣阳股份
801031,301165,锐捷网络
801031,002319,乐通股份
801031,300383,光环新网
801031,601599,浙文影业
801031,300133,华策影视
801031,600936,北投科技
801031,600692,亚通股份
801031,600850,电科数字
801031,002292,奥飞娱乐
801031,600825,新华传媒
801031,603466,风语筑  
801031,600637,东方明珠
801031,002425,凯撒文化
801031,300079,数码视讯
801031,000926,福星股份
801031,002542,中化岩土
801031,600052,东望时代
801031,002175,东方智造
801031,300081,恒信东方
801031,601595,上海电影
801031,002301,齐心集团
801031,000676,智度股份
801031,301052,果麦文化
801031,002605,姚记科技
801031,002429,兆驰股份
801031,600551,时代出版
801031,603230,内蒙新华
801031,603000,人民网  
801031,600996,贵广网络
801031,601921,浙版传媒
801031,300359,全通教育
801031,002291,遥望科技
801031,605136,丽人丽妆
801031,300251,光线传媒
801031,600386,北巴传媒
801031,600831,广电网络
801031,002878,元隆雅图
801031,603630,拉芳家化
801031,003010,若羽臣
801031,600088,中视传媒
801031,002137,实益达
801031,300785,值得买
801031,600037,歌华有线
801031,002115,三维通信
801031,603096,新经典  
801031,600858,银座股份
801031,002127,南极电商
801031,002343,慈文传媒
801031,603729,龙韵股份
801031,600715,文投控股
801031,603607,京华激光
801031,300307,慈星股份
801031,300364,中文在线
801031,600633,浙数文化
801031,000793,*ST华闻
801031,920075,柏星龙
801031,301102,兆讯传媒
801031,300788,中信出版
801031,600959,江苏有线
801031,300025,华星创业
801031,603839,安正时尚
801031,300867,圣元环保
801031,603258,电魂网络
801031,300264,佳创视讯
801031,002517,恺英网络
801031,002027,分众传媒
801031,300925,法本信息
801031,002949,华阳国际
801031,688039,当虹科技
801031,603402,陕西旅游
801031,300292,吴通控股
801031,605398,新炬网络
801031,600229,城市传媒
801031,603999,读者传媒
801031,000529,广弘控股
801031,601019,山东出版
801031,300442,润泽科技
801031,000501,武商集团
801031,000892,欢瑞世纪
801031,300413,芒果超媒
801031,605168,三人行  
801031,603081,大丰实业
801031,000810,创维数字
801031,688787,海天瑞声
801031,000882,华联股份
801031,300571,平治信息
801031,600373,中文传媒
801031,601811,新华文轩
801031,600640,国脉文化
801031,600757,长江传媒
801031,002174,游族网络
801031,300467,迅游科技
801031,002238,天威视讯
801031,600197,伊力特  
801031,300770,新媒股份
801031,002393,力生制药
801031,600892,*ST大晟 
801031,002120,韵达股份
801031,601999,出版传媒
801031,601900,南方传媒
801031,002657,中科金财
801031,688615,合合信息
801031,601886,江河集团
801031,301270,汉仪股份
801031,605577,龙版传媒
801031,601928,凤凰传媒
801031,002543,万和电气
801031,300144,宋城演艺
801031,603613,国联股份
801031,920030,德众汽车
801031,601949,中国出版
801031,300654,世纪天鸿
801031,000665,湖北广电
801031,000917,电广传媒
801031,601933,永辉超市
801031,000558,天府文旅
801031,603366,日出东方
801031,601098,中南传媒
801031,601801,皖新传媒
801031,000719,中原传媒
801031,601858,中国科传
801031,300833,浩洋股份
801031,000759,中百集团
801031,000421,南京公用
801031,301078,孩子王
801031,605287,德才股份
801032,000070,特发信息
801032,002528,ST英飞拓
801032,000019,深粮控股
801032,000037,深南电A
801032,301091,深城交
801032,000090,天健集团
801032,000006,深振业Ａ
801032,000058,深赛格
801032,000011,深物业A
801032,002482,广田集团
801032,000014,沙河股份
801032,000025,特力Ａ
801032,300675,建科院
801032,000027,深圳能源
801032,000061,农产品
801032,002912,中新赛克
801032,000032,深桑达Ａ
801032,002243,力合科创
801032,000045,深纺织Ａ
801033,688297,中无人机
801033,600821,金开新能
801033,600871,石化油服
801033,002490,山东墨龙
801033,000862,银星能源
801033,600236,桂冠电力
801033,002207,准油股份
801033,002389,航天彩虹
801033,600313,农发种业
801033,603318,水发燃气
801033,601096,宏盛华源
801033,600108,亚盛集团
801033,600149,廊坊发展
801033,002246,北化股份
801033,600875,东方电气
801033,300042,朗科科技
801033,920087,秋乐种业
801033,600860,京城股份
801033,300747,锐科激光
801033,600550,保变电气
801033,688543,国科军工
801033,002358,森源电气
801033,002112,三变科技
801033,300087,荃银高科
801033,001896,豫能控股
801033,000554,泰山石油
801033,300317,珈伟新能
801033,000998,隆平高科
801033,000968,蓝焰控股
801033,601179,中国西电
801033,920748,路桥信息
801033,688190,云路股份
801033,000988,华工科技
801033,600354,敦煌种业
801033,300466,赛摩智能
801033,300486,东杰智能
801033,003009,中天火箭
801033,600482,中国动力
801033,000949,新乡化纤
801033,600722,金牛化工
801033,000798,中水渔业
801033,000807,云铝股份
801033,603395,红四方  
801033,300277,海联讯
801033,300831,派瑞股份
801033,000912,泸天化
801033,300323,华灿光电
801033,600316,洪都航空
801033,002121,科陆电子
801033,600435,北方导航
801033,000697,ST炼石
801033,601975,招商南油
801033,000933,神火股份
801033,688563,航材股份
801033,603698,航天工程
801033,000875,电投绿能
801033,600237,铜峰电子
801033,000505,京粮控股
801033,601068,中铝国际
801033,003035,南网能源
801033,000519,中兵红箭
801033,002383,合众思壮
801033,002385,大北农
801033,600343,航天动力
801033,002692,远程股份
801033,600549,厦门钨业
801033,600468,百利电气
801033,688552,航天南湖
801033,600498,烽火通信
801033,301638,南网数字
801033,688568,中科星图
801033,000070,特发信息
801033,001208,华菱线缆
